statistics_code;statistics_label;time_code;time_label;time;1_variable_code;1_variable_label;1_variable_attribute_code;1_variable_attribute_label;2_variable_code;2_variable_label;2_variable_attribute_code;2_variable_attribute_label;3_variable_code;3_variable_label;3_variable_attribute_code;3_variable_attribute_label;value;value_unit;value_variable_code;value_variable_label;value_q
12211;Mikrozensus;JAHR;Jahr;2024;DLAND;Bundesländer;14;Sachsen;GES;Geschlecht;;Insgesamt;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01250B01500;1250 bis unter 1500 EUR;/;1000;ERW042;Erwerbslose aus Hauptwohnsitzhaushalten;
12211;Mikrozensus;JAHR;Jahr;2024;DLAND;Bundesländer;14;Sachsen;GES;Geschlecht;;Insgesamt;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01250B01500;1250 bis unter 1500 EUR;152;1000;ERW041;Erwerbstätige aus Hauptwohnsitzhaushalten;p
12211;Mikrozensus;JAHR;Jahr;2024;DLAND;Bundesländer;14;Sachsen;GES;Geschlecht;;Insgesamt;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01250B01500;1250 bis unter 1500 EUR;157;1000;ERW040;Erwerbspersonen aus Hauptwohnsitzhaushalten;p
12211;Mikrozensus;JAHR;Jahr;2024;DLAND;Bundesländer;14;Sachsen;GES;Geschlecht;;Insgesamt;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01250B01500;1250 bis unter 1500 EUR;205;1000;ERW043;Nichterwerbspersonen aus Hauptwohnsitzhaushalten;p
12211;Mikrozensus;JAHR;Jahr;2024;DLAND;Bundesländer;12;Brandenburg;GES;Geschlecht;;Insgesamt;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR00000B00500;unter 500 EUR;103;1000;BEV036;Bevölkerung in Hauptwohnsitzhaushalten;p
12211;Mikrozensus;JAHR;Jahr;2024;DLAND;Bundesländer;12;Brandenburg;GES;Geschlecht;;Insgesamt;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR00000B00500;unter 500 EUR;/;1000;ERW042;Erwerbslose aus Hauptwohnsitzhaushalten;
12211;Mikrozensus;JAHR;Jahr;2024;DLAND;Bundesländer;12;Brandenburg;GES;Geschlecht;;Insgesamt;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR00000B00500;unter 500 EUR;24;1000;ERW041;Erwerbstätige aus Hauptwohnsitzhaushalten;p
12211;Mikrozensus;JAHR;Jahr;2024;DLAND;Bundesländer;12;Brandenburg;GES;Geschlecht;;Insgesamt;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR00000B00500;unter 500 EUR;28;1000;ERW040;Erwerbspersonen aus Hauptwohnsitzhaushalten;p
12211;Mikrozensus;JAHR;Jahr;2024;DLAND;Bundesländer;12;Brandenburg;GES;Geschlecht;;Insgesamt;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR00000B00500;unter 500 EUR;75;1000;ERW043;Nichterwerbspersonen aus Hauptwohnsitzhaushalten;p
12211;Mikrozensus;JAHR;Jahr;2024;DLAND;Bundesländer;02;Hamburg;GES;Geschlecht;GESM;männlich;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01750B02000;1750 bis unter 2000 EUR;53;1000;BEV036;Bevölkerung in Hauptwohnsitzhaushalten;p
12211;Mikrozensus;JAHR;Jahr;2024;DLAND;Bundesländer;02;Hamburg;GES;Geschlecht;GESM;männlich;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01750B02000;1750 bis unter 2000 EUR;/;1000;ERW042;Erwerbslose aus Hauptwohnsitzhaushalten;
12211;Mikrozensus;JAHR;Jahr;2024;DLAND;Bundesländer;02;Hamburg;GES;Geschlecht;GESM;männlich;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01750B02000;1750 bis unter 2000 EUR;38;1000;ERW041;Erwerbstätige aus Hauptwohnsitzhaushalten;p
12211;Mikrozensus;JAHR;Jahr;2024;DLAND;Bundesländer;02;Hamburg;GES;Geschlecht;GESM;männlich;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01750B02000;1750 bis unter 2000 EUR;39;1000;ERW040;Erwerbspersonen aus Hauptwohnsitzhaushalten;p
12211;Mikrozensus;JAHR;Jahr;2024;DLAND;Bundesländer;02;Hamburg;GES;Geschlecht;GESM;männlich;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01750B02000;1750 bis unter 2000 EUR;14;1000;ERW043;Nichterwerbspersonen aus Hauptwohnsitzhaushalten;p
12211;Mikrozensus;JAHR;Jahr;2024;DLAND;Bundesländer;13;Mecklenburg-Vorpommern;GES;Geschlecht;;Insgesamt;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR02000B02500;2000 bis unter 2500 EUR;215;1000;BEV036;Bevölkerung in Hauptwohnsitzhaushalten;p
12211;Mikrozensus;JAHR;Jahr;2024;DLAND;Bundesländer;13;Mecklenburg-Vorpommern;GES;Geschlecht;;Insgesamt;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR02000B02500;2000 bis unter 2500 EUR;/;1000;ERW042;Erwerbslose aus Hauptwohnsitzhaushalten;
12211;Mikrozensus;JAHR;Jahr;2024;DLAND;Bundesländer;13;Mecklenburg-Vorpommern;GES;Geschlecht;;Insgesamt;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR02000B02500;2000 bis unter 2500 EUR;160;1000;ERW041;Erwerbstätige aus Hauptwohnsitzhaushalten;p
12211;Mikrozensus;JAHR;Jahr;2024;DLAND;Bundesländer;13;Mecklenburg-Vorpommern;GES;Geschlecht;;Insgesamt;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR02000B02500;2000 bis unter 2500 EUR;162;1000;ERW040;Erwerbspersonen aus Hauptwohnsitzhaushalten;p
12211;Mikrozensus;JAHR;Jahr;2024;DLAND;Bundesländer;13;Mecklenburg-Vorpommern;GES;Geschlecht;;Insgesamt;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR02000B02500;2000 bis unter 2500 EUR;53;1000;ERW043;Nichterwerbspersonen aus Hauptwohnsitzhaushalten;p
12211;Mikrozensus;JAHR;Jahr;2024;DLAND;Bundesländer;09;Bayern;GES;Geschlecht;GESW;weiblich;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR00500B01000;500 bis unter 1000 EUR;951;1000;BEV036;Bevölkerung in Hauptwohnsitzhaushalten;p
12211;Mikrozensus;JAHR;Jahr;2024;DLAND;Bundesländer;09;Bayern;GES;Geschlecht;GESW;weiblich;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR00500B01000;500 bis unter 1000 EUR;23;1000;ERW042;Erwerbslose aus Hauptwohnsitzhaushalten;p
12211;Mikrozensus;JAHR;Jahr;2024;DLAND;Bundesländer;09;Bayern;GES;Geschlecht;GESW;weiblich;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR00500B01000;500 bis unter 1000 EUR;432;1000;ERW041;Erwerbstätige aus Hauptwohnsitzhaushalten;p
12211;Mikrozensus;JAHR;Jahr;2024;DLAND;Bundesländer;09;Bayern;GES;Geschlecht;GESW;weiblich;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR00500B01000;500 bis unter 1000 EUR;455;1000;ERW040;Erwerbspersonen aus Hauptwohnsitzhaushalten;p
12211;Mikrozensus;JAHR;Jahr;2024;DLAND;Bundesländer;09;Bayern;GES;Geschlecht;GESW;weiblich;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR00500B01000;500 bis unter 1000 EUR;497;1000;ERW043;Nichterwerbspersonen aus Hauptwohnsitzhaushalten;p
12211;Mikrozensus;JAHR;Jahr;2024;DLAND;Bundesländer;09;Bayern;GES;Geschlecht;GESW;weiblich;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR02000B02500;2000 bis unter 2500 EUR;761;1000;BEV036;Bevölkerung in Hauptwohnsitzhaushalten;p
12211;Mikrozensus;JAHR;Jahr;2024;DLAND;Bundesländer;09;Bayern;GES;Geschlecht;GESW;weiblich;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR02000B02500;2000 bis unter 2500 EUR;/;1000;ERW042;Erwerbslose aus Hauptwohnsitzhaushalten;
12211;Mikrozensus;JAHR;Jahr;2024;DLAND;Bundesländer;09;Bayern;GES;Geschlecht;GESW;weiblich;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR02000B02500;2000 bis unter 2500 EUR;587;1000;ERW041;Erwerbstätige aus Hauptwohnsitzhaushalten;p
12211;Mikrozensus;JAHR;Jahr;2024;DLAND;Bundesländer;09;Bayern;GES;Geschlecht;GESW;weiblich;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR02000B02500;2000 bis unter 2500 EUR;593;1000;ERW040;Erwerbspersonen aus Hauptwohnsitzhaushalten;p
12211;Mikrozensus;JAHR;Jahr;2024;DLAND;Bundesländer;09;Bayern;GES;Geschlecht;GESW;weiblich;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR02000B02500;2000 bis unter 2500 EUR;168;1000;ERW043;Nichterwerbspersonen aus Hauptwohnsitzhaushalten;p
12211;Mikrozensus;JAHR;Jahr;2024;DLAND;Bundesländer;10;Saarland;GES;Geschlecht;;Insgesamt;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01500B01750;1500 bis unter 1750 EUR;64;1000;BEV036;Bevölkerung in Hauptwohnsitzhaushalten;p
12211;Mikrozensus;JAHR;Jahr;2024;DLAND;Bundesländer;10;Saarland;GES;Geschlecht;;Insgesamt;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01500B01750;1500 bis unter 1750 EUR;/;1000;ERW042;Erwerbslose aus Hauptwohnsitzhaushalten;
12211;Mikrozensus;JAHR;Jahr;2024;DLAND;Bundesländer;10;Saarland;GES;Geschlecht;;Insgesamt;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01500B01750;1500 bis unter 1750 EUR;35;1000;ERW041;Erwerbstätige aus Hauptwohnsitzhaushalten;p
12211;Mikrozensus;JAHR;Jahr;2024;DLAND;Bundesländer;10;Saarland;GES;Geschlecht;;Insgesamt;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01500B01750;1500 bis unter 1750 EUR;36;1000;ERW040;Erwerbspersonen aus Hauptwohnsitzhaushalten;p
12211;Mikrozensus;JAHR;Jahr;2024;DLAND;Bundesländer;10;Saarland;GES;Geschlecht;;Insgesamt;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01500B01750;1500 bis unter 1750 EUR;28;1000;ERW043;Nichterwerbspersonen aus Hauptwohnsitzhaushalten;p
12211;Mikrozensus;JAHR;Jahr;2024;DLAND;Bundesländer;04;Bremen;GES;Geschlecht;;Insgesamt;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;OA;Ohne Angabe;/;1000;BEV036;Bevölkerung in Hauptwohnsitzhaushalten;
12211;Mikrozensus;JAHR;Jahr;2024;DLAND;Bundesländer;04;Bremen;GES;Geschlecht;;Insgesamt;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;OA;Ohne Angabe;/;1000;ERW042;Erwerbslose aus Hauptwohnsitzhaushalten;
12211;Mikrozensus;JAHR;Jahr;2024;DLAND;Bundesländer;04;Bremen;GES;Geschlecht;;Insgesamt;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;OA;Ohne Angabe;/;1000;ERW041;Erwerbstätige aus Hauptwohnsitzhaushalten;
12211;Mikrozensus;JAHR;Jahr;2024;DLAND;Bundesländer;04;Bremen;GES;Geschlecht;;Insgesamt;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;OA;Ohne Angabe;/;1000;ERW040;Erwerbspersonen aus Hauptwohnsitzhaushalten;
12211;Mikrozensus;JAHR;Jahr;2024;DLAND;Bundesländer;04;Bremen;GES;Geschlecht;;Insgesamt;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;OA;Ohne Angabe;/;1000;ERW043;Nichterwerbspersonen aus Hauptwohnsitzhaushalten;
12211;Mikrozensus;JAHR;Jahr;2024;DLAND;Bundesländer;01;Schleswig-Holstein;GES;Geschlecht;GESW;weiblich;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;OA;Ohne Angabe;/;1000;BEV036;Bevölkerung in Hauptwohnsitzhaushalten;
12211;Mikrozensus;JAHR;Jahr;2024;DLAND;Bundesländer;01;Schleswig-Holstein;GES;Geschlecht;GESW;weiblich;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;OA;Ohne Angabe;/;1000;ERW042;Erwerbslose aus Hauptwohnsitzhaushalten;
12211;Mikrozensus;JAHR;Jahr;2024;DLAND;Bundesländer;01;Schleswig-Holstein;GES;Geschlecht;GESW;weiblich;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;OA;Ohne Angabe;/;1000;ERW041;Erwerbstätige aus Hauptwohnsitzhaushalten;
12211;Mikrozensus;JAHR;Jahr;2024;DLAND;Bundesländer;01;Schleswig-Holstein;GES;Geschlecht;GESW;weiblich;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;OA;Ohne Angabe;/;1000;ERW040;Erwerbspersonen aus Hauptwohnsitzhaushalten;
12211;Mikrozensus;JAHR;Jahr;2024;DLAND;Bundesländer;01;Schleswig-Holstein;GES;Geschlecht;GESW;weiblich;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;OA;Ohne Angabe;/;1000;ERW043;Nichterwerbspersonen aus Hauptwohnsitzhaushalten;
12211;Mikrozensus;JAHR;Jahr;2024;DLAND;Bundesländer;11;Berlin;GES;Geschlecht;GESM;männlich;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR00000B00000;Kein Einkommen;320;1000;BEV036;Bevölkerung in Hauptwohnsitzhaushalten;p
12211;Mikrozensus;JAHR;Jahr;2024;DLAND;Bundesländer;11;Berlin;GES;Geschlecht;GESM;männlich;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR00000B00000;Kein Einkommen;8;1000;ERW042;Erwerbslose aus Hauptwohnsitzhaushalten;()
12211;Mikrozensus;JAHR;Jahr;2024;DLAND;Bundesländer;11;Berlin;GES;Geschlecht;GESM;männlich;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR00000B00000;Kein Einkommen;/;1000;ERW041;Erwerbstätige aus Hauptwohnsitzhaushalten;
12211;Mikrozensus;JAHR;Jahr;2024;DLAND;Bundesländer;11;Berlin;GES;Geschlecht;GESM;männlich;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR00000B00000;Kein Einkommen;13;1000;ERW040;Erwerbspersonen aus Hauptwohnsitzhaushalten;p
12211;Mikrozensus;JAHR;Jahr;2024;DLAND;Bundesländer;11;Berlin;GES;Geschlecht;GESM;männlich;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR00000B00000;Kein Einkommen;307;1000;ERW043;Nichterwerbspersonen aus Hauptwohnsitzhaushalten;p
12211;Mikrozensus;JAHR;Jahr;2024;DLAND;Bundesländer;02;Hamburg;GES;Geschlecht;GESM;männlich;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR00000B00000;Kein Einkommen;159;1000;BEV036;Bevölkerung in Hauptwohnsitzhaushalten;p
12211;Mikrozensus;JAHR;Jahr;2024;DLAND;Bundesländer;02;Hamburg;GES;Geschlecht;GESM;männlich;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR00000B00000;Kein Einkommen;/;1000;ERW042;Erwerbslose aus Hauptwohnsitzhaushalten;
12211;Mikrozensus;JAHR;Jahr;2024;DLAND;Bundesländer;02;Hamburg;GES;Geschlecht;GESM;männlich;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR00000B00000;Kein Einkommen;/;1000;ERW041;Erwerbstätige aus Hauptwohnsitzhaushalten;
12211;Mikrozensus;JAHR;Jahr;2024;DLAND;Bundesländer;02;Hamburg;GES;Geschlecht;GESM;männlich;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR00000B00000;Kein Einkommen;/;1000;ERW040;Erwerbspersonen aus Hauptwohnsitzhaushalten;
12211;Mikrozensus;JAHR;Jahr;2024;DLAND;Bundesländer;02;Hamburg;GES;Geschlecht;GESM;männlich;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR00000B00000;Kein Einkommen;153;1000;ERW043;Nichterwerbspersonen aus Hauptwohnsitzhaushalten;p
12211;Mikrozensus;JAHR;Jahr;2024;DLAND;Bundesländer;11;Berlin;GES;Geschlecht;GESW;weiblich;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR00000B00000;Kein Einkommen;350;1000;BEV036;Bevölkerung in Hauptwohnsitzhaushalten;p
12211;Mikrozensus;JAHR;Jahr;2024;DLAND;Bundesländer;11;Berlin;GES;Geschlecht;GESW;weiblich;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR00000B00000;Kein Einkommen;8;1000;ERW042;Erwerbslose aus Hauptwohnsitzhaushalten;()
12211;Mikrozensus;JAHR;Jahr;2024;DLAND;Bundesländer;11;Berlin;GES;Geschlecht;GESW;weiblich;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR00000B00000;Kein Einkommen;/;1000;ERW041;Erwerbstätige aus Hauptwohnsitzhaushalten;
12211;Mikrozensus;JAHR;Jahr;2024;DLAND;Bundesländer;11;Berlin;GES;Geschlecht;GESW;weiblich;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR00000B00000;Kein Einkommen;12;1000;ERW040;Erwerbspersonen aus Hauptwohnsitzhaushalten;()
12211;Mikrozensus;JAHR;Jahr;2024;DLAND;Bundesländer;11;Berlin;GES;Geschlecht;GESW;weiblich;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR00000B00000;Kein Einkommen;338;1000;ERW043;Nichterwerbspersonen aus Hauptwohnsitzhaushalten;p
12211;Mikrozensus;JAHR;Jahr;2024;DLAND;Bundesländer;02;Hamburg;GES;Geschlecht;GESW;weiblich;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR00000B00000;Kein Einkommen;174;1000;BEV036;Bevölkerung in Hauptwohnsitzhaushalten;p
12211;Mikrozensus;JAHR;Jahr;2024;DLAND;Bundesländer;02;Hamburg;GES;Geschlecht;GESW;weiblich;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR00000B00000;Kein Einkommen;/;1000;ERW042;Erwerbslose aus Hauptwohnsitzhaushalten;
12211;Mikrozensus;JAHR;Jahr;2024;DLAND;Bundesländer;02;Hamburg;GES;Geschlecht;GESW;weiblich;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR00000B00000;Kein Einkommen;/;1000;ERW041;Erwerbstätige aus Hauptwohnsitzhaushalten;
12211;Mikrozensus;JAHR;Jahr;2024;DLAND;Bundesländer;02;Hamburg;GES;Geschlecht;GESW;weiblich;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR00000B00000;Kein Einkommen;/;1000;ERW040;Erwerbspersonen aus Hauptwohnsitzhaushalten;
12211;Mikrozensus;JAHR;Jahr;2024;DLAND;Bundesländer;02;Hamburg;GES;Geschlecht;GESW;weiblich;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR00000B00000;Kein Einkommen;168;1000;ERW043;Nichterwerbspersonen aus Hauptwohnsitzhaushalten;p
12211;Mikrozensus;JAHR;Jahr;2024;DLAND;Bundesländer;15;Sachsen-Anhalt;GES;Geschlecht;;Insgesamt;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR03500UM;3500 EUR und mehr;95;1000;BEV036;Bevölkerung in Hauptwohnsitzhaushalten;p
12211;Mikrozensus;JAHR;Jahr;2024;DLAND;Bundesländer;15;Sachsen-Anhalt;GES;Geschlecht;;Insgesamt;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR03500UM;3500 EUR und mehr;/;1000;ERW042;Erwerbslose aus Hauptwohnsitzhaushalten;
12211;Mikrozensus;JAHR;Jahr;2024;DLAND;Bundesländer;15;Sachsen-Anhalt;GES;Geschlecht;;Insgesamt;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR03500UM;3500 EUR und mehr;87;1000;ERW041;Erwerbstätige aus Hauptwohnsitzhaushalten;p
12211;Mikrozensus;JAHR;Jahr;2024;DLAND;Bundesländer;15;Sachsen-Anhalt;GES;Geschlecht;;Insgesamt;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR03500UM;3500 EUR und mehr;88;1000;ERW040;Erwerbspersonen aus Hauptwohnsitzhaushalten;p
12211;Mikrozensus;JAHR;Jahr;2024;DLAND;Bundesländer;15;Sachsen-Anhalt;GES;Geschlecht;;Insgesamt;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR03500UM;3500 EUR und mehr;7;1000;ERW043;Nichterwerbspersonen aus Hauptwohnsitzhaushalten;()
12211;Mikrozensus;JAHR;Jahr;2024;DLAND;Bundesländer;02;Hamburg;GES;Geschlecht;;Insgesamt;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR00500B01000;500 bis unter 1000 EUR;193;1000;BEV036;Bevölkerung in Hauptwohnsitzhaushalten;p
12211;Mikrozensus;JAHR;Jahr;2024;DLAND;Bundesländer;02;Hamburg;GES;Geschlecht;;Insgesamt;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR00500B01000;500 bis unter 1000 EUR;13;1000;ERW042;Erwerbslose aus Hauptwohnsitzhaushalten;p
12211;Mikrozensus;JAHR;Jahr;2024;DLAND;Bundesländer;02;Hamburg;GES;Geschlecht;;Insgesamt;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR00500B01000;500 bis unter 1000 EUR;74;1000;ERW041;Erwerbstätige aus Hauptwohnsitzhaushalten;p
12211;Mikrozensus;JAHR;Jahr;2024;DLAND;Bundesländer;02;Hamburg;GES;Geschlecht;;Insgesamt;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR00500B01000;500 bis unter 1000 EUR;87;1000;ERW040;Erwerbspersonen aus Hauptwohnsitzhaushalten;p
12211;Mikrozensus;JAHR;Jahr;2024;DLAND;Bundesländer;02;Hamburg;GES;Geschlecht;;Insgesamt;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR00500B01000;500 bis unter 1000 EUR;106;1000;ERW043;Nichterwerbspersonen aus Hauptwohnsitzhaushalten;p
12211;Mikrozensus;JAHR;Jahr;2024;DLAND;Bundesländer;09;Bayern;GES;Geschlecht;GESM;männlich;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR00000B00000;Kein Einkommen;1151;1000;BEV036;Bevölkerung in Hauptwohnsitzhaushalten;p
12211;Mikrozensus;JAHR;Jahr;2024;DLAND;Bundesländer;09;Bayern;GES;Geschlecht;GESM;männlich;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR00000B00000;Kein Einkommen;19;1000;ERW042;Erwerbslose aus Hauptwohnsitzhaushalten;p
12211;Mikrozensus;JAHR;Jahr;2024;DLAND;Bundesländer;09;Bayern;GES;Geschlecht;GESM;männlich;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR00000B00000;Kein Einkommen;18;1000;ERW041;Erwerbstätige aus Hauptwohnsitzhaushalten;p
12211;Mikrozensus;JAHR;Jahr;2024;DLAND;Bundesländer;09;Bayern;GES;Geschlecht;GESM;männlich;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR00000B00000;Kein Einkommen;37;1000;ERW040;Erwerbspersonen aus Hauptwohnsitzhaushalten;p
12211;Mikrozensus;JAHR;Jahr;2024;DLAND;Bundesländer;09;Bayern;GES;Geschlecht;GESM;männlich;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR00000B00000;Kein Einkommen;1114;1000;ERW043;Nichterwerbspersonen aus Hauptwohnsitzhaushalten;p
12211;Mikrozensus;JAHR;Jahr;2024;DLAND;Bundesländer;15;Sachsen-Anhalt;GES;Geschlecht;GESW;weiblich;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01000B01250;1000 bis unter 1250 EUR;139;1000;BEV036;Bevölkerung in Hauptwohnsitzhaushalten;p
12211;Mikrozensus;JAHR;Jahr;2024;DLAND;Bundesländer;15;Sachsen-Anhalt;GES;Geschlecht;GESW;weiblich;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01000B01250;1000 bis unter 1250 EUR;/;1000;ERW042;Erwerbslose aus Hauptwohnsitzhaushalten;
12211;Mikrozensus;JAHR;Jahr;2024;DLAND;Bundesländer;15;Sachsen-Anhalt;GES;Geschlecht;GESW;weiblich;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01000B01250;1000 bis unter 1250 EUR;43;1000;ERW041;Erwerbstätige aus Hauptwohnsitzhaushalten;p
12211;Mikrozensus;JAHR;Jahr;2024;DLAND;Bundesländer;15;Sachsen-Anhalt;GES;Geschlecht;GESW;weiblich;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01000B01250;1000 bis unter 1250 EUR;46;1000;ERW040;Erwerbspersonen aus Hauptwohnsitzhaushalten;p
12211;Mikrozensus;JAHR;Jahr;2024;DLAND;Bundesländer;15;Sachsen-Anhalt;GES;Geschlecht;GESW;weiblich;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01000B01250;1000 bis unter 1250 EUR;93;1000;ERW043;Nichterwerbspersonen aus Hauptwohnsitzhaushalten;p
12211;Mikrozensus;JAHR;Jahr;2024;DLAND;Bundesländer;01;Schleswig-Holstein;GES;Geschlecht;GESM;männlich;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01000B01250;1000 bis unter 1250 EUR;70;1000;BEV036;Bevölkerung in Hauptwohnsitzhaushalten;p
12211;Mikrozensus;JAHR;Jahr;2024;DLAND;Bundesländer;01;Schleswig-Holstein;GES;Geschlecht;GESM;männlich;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01000B01250;1000 bis unter 1250 EUR;/;1000;ERW042;Erwerbslose aus Hauptwohnsitzhaushalten;
12211;Mikrozensus;JAHR;Jahr;2024;DLAND;Bundesländer;01;Schleswig-Holstein;GES;Geschlecht;GESM;männlich;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01000B01250;1000 bis unter 1250 EUR;28;1000;ERW041;Erwerbstätige aus Hauptwohnsitzhaushalten;p
12211;Mikrozensus;JAHR;Jahr;2024;DLAND;Bundesländer;01;Schleswig-Holstein;GES;Geschlecht;GESM;männlich;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01000B01250;1000 bis unter 1250 EUR;32;1000;ERW040;Erwerbspersonen aus Hauptwohnsitzhaushalten;p
12211;Mikrozensus;JAHR;Jahr;2024;DLAND;Bundesländer;01;Schleswig-Holstein;GES;Geschlecht;GESM;männlich;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01000B01250;1000 bis unter 1250 EUR;37;1000;ERW043;Nichterwerbspersonen aus Hauptwohnsitzhaushalten;p
