Statistik_Code;Statistik_Label;Zeit_Code;Zeit_Label;Zeit;1_Merkmal_Code;1_Merkmal_Label;1_Auspraegung_Code;1_Auspraegung_Label;2_Merkmal_Code;2_Merkmal_Label;2_Auspraegung_Code;2_Auspraegung_Label;ERW061__Arbeitnehmer_(Inlandskonzept)__1000
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;05;Nordrhein-Westfalen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-M;Freiberufliche, wiss. u. techn. Dienstleistungen;.
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;05;Nordrhein-Westfalen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);;Insgesamt;7767,8
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;07;Rheinland-Pfalz;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-A;Land- und Forstwirtschaft, Fischerei;16,4
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;07;Rheinland-Pfalz;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-B-F;Produzierendes Gewerbe;481,8
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;07;Rheinland-Pfalz;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-B-E;Produzierendes Gewerbe ohne Baugewerbe;383,5
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;07;Rheinland-Pfalz;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-B;Bergbau und Gewinnung von Steinen und Erden;.
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;07;Rheinland-Pfalz;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-C;Verarbeitendes Gewerbe;359,2
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;07;Rheinland-Pfalz;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-D;Energieversorgung;.
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;07;Rheinland-Pfalz;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-E;Wasserversorg.,Entsorg.,Beseitig.v.Umweltverschm.;.
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;07;Rheinland-Pfalz;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-F;Baugewerbe;98,3
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;07;Rheinland-Pfalz;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-G-T;Dienstleistungsbereiche;1122,2
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;07;Rheinland-Pfalz;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-G-J;Handel, Verkehr, Lagerei, Gastgewerbe, Inf. u.Kom.;394,7
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;07;Rheinland-Pfalz;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-G-I;Handel, Verkehr und Lagerei, Gastgewerbe;358,0
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;07;Rheinland-Pfalz;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-G;Handel, Instandhaltung und Reparatur von Kfz;.
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;07;Rheinland-Pfalz;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-H;Verkehr und Lagerei;.
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;07;Rheinland-Pfalz;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-I;Gastgewerbe;.
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;07;Rheinland-Pfalz;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-J;Information und Kommunikation;36,7
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;07;Rheinland-Pfalz;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-K-N;Finanz-,Vers.-,UnternehmensDL,Grundst.-,Wohnungsw.;175,1
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;07;Rheinland-Pfalz;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-K;Erbringung von Finanz- und Versicherungsleistungen;43,4
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;07;Rheinland-Pfalz;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-L;Grundstücks- und Wohnungswesen;12,6
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;07;Rheinland-Pfalz;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-M-N;Unternehmensdienstleister;119,0
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;07;Rheinland-Pfalz;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-M;Freiberufliche, wiss. u. techn. Dienstleistungen;.
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;07;Rheinland-Pfalz;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);;Insgesamt;1620,4
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;10;Saarland;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-A;Land- und Forstwirtschaft, Fischerei;1,2
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;10;Saarland;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-B-F;Produzierendes Gewerbe;150,0
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;10;Saarland;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-B-E;Produzierendes Gewerbe ohne Baugewerbe;124,3
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;10;Saarland;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-B;Bergbau und Gewinnung von Steinen und Erden;.
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;10;Saarland;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-C;Verarbeitendes Gewerbe;108,2
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;10;Saarland;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-D;Energieversorgung;.
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;10;Saarland;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-E;Wasserversorg.,Entsorg.,Beseitig.v.Umweltverschm.;.
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;10;Saarland;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-F;Baugewerbe;25,6
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;10;Saarland;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-G-T;Dienstleistungsbereiche;320,8
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;10;Saarland;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-G-J;Handel, Verkehr, Lagerei, Gastgewerbe, Inf. u.Kom.;116,4
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;10;Saarland;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-G-I;Handel, Verkehr und Lagerei, Gastgewerbe;104,3
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;10;Saarland;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-G;Handel, Instandhaltung und Reparatur von Kfz;.
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;10;Saarland;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-H;Verkehr und Lagerei;.
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;10;Saarland;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-I;Gastgewerbe;.
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;10;Saarland;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-J;Information und Kommunikation;12,0
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;10;Saarland;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-K-N;Finanz-,Vers.-,UnternehmensDL,Grundst.-,Wohnungsw.;62,7
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;10;Saarland;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-K;Erbringung von Finanz- und Versicherungsleistungen;14,9
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;10;Saarland;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-L;Grundstücks- und Wohnungswesen;3,0
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;10;Saarland;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-M-N;Unternehmensdienstleister;44,8
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;10;Saarland;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-M;Freiberufliche, wiss. u. techn. Dienstleistungen;.
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;10;Saarland;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);;Insgesamt;472,0
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;14;Sachsen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-A;Land- und Forstwirtschaft, Fischerei;31,0
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;14;Sachsen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-B-F;Produzierendes Gewerbe;488,6
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;14;Sachsen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-B-E;Produzierendes Gewerbe ohne Baugewerbe;335,7
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;14;Sachsen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-B;Bergbau und Gewinnung von Steinen und Erden;.
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;14;Sachsen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-C;Verarbeitendes Gewerbe;295,6
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;14;Sachsen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-D;Energieversorgung;.
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;14;Sachsen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-E;Wasserversorg.,Entsorg.,Beseitig.v.Umweltverschm.;.
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;14;Sachsen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-F;Baugewerbe;152,9
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;14;Sachsen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-G-T;Dienstleistungsbereiche;1222,4
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;14;Sachsen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-G-J;Handel, Verkehr, Lagerei, Gastgewerbe, Inf. u.Kom.;413,6
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;14;Sachsen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-G-I;Handel, Verkehr und Lagerei, Gastgewerbe;366,6
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;14;Sachsen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-G;Handel, Instandhaltung und Reparatur von Kfz;.
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;14;Sachsen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-H;Verkehr und Lagerei;.
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;14;Sachsen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-I;Gastgewerbe;.
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;14;Sachsen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-J;Information und Kommunikation;47,0
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;14;Sachsen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-K-N;Finanz-,Vers.-,UnternehmensDL,Grundst.-,Wohnungsw.;225,6
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;14;Sachsen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-K;Erbringung von Finanz- und Versicherungsleistungen;38,2
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;14;Sachsen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-L;Grundstücks- und Wohnungswesen;22,0
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;14;Sachsen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-M-N;Unternehmensdienstleister;165,4
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;14;Sachsen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-M;Freiberufliche, wiss. u. techn. Dienstleistungen;.
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;14;Sachsen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);;Insgesamt;1742,0
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;15;Sachsen-Anhalt;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-A;Land- und Forstwirtschaft, Fischerei;22,1
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;15;Sachsen-Anhalt;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-B-F;Produzierendes Gewerbe;246,1
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;15;Sachsen-Anhalt;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-B-E;Produzierendes Gewerbe ohne Baugewerbe;157,0
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;15;Sachsen-Anhalt;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-B;Bergbau und Gewinnung von Steinen und Erden;.
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;15;Sachsen-Anhalt;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-C;Verarbeitendes Gewerbe;132,2
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;15;Sachsen-Anhalt;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-D;Energieversorgung;.
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;15;Sachsen-Anhalt;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-E;Wasserversorg.,Entsorg.,Beseitig.v.Umweltverschm.;.
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;15;Sachsen-Anhalt;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-F;Baugewerbe;89,1
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;15;Sachsen-Anhalt;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-G-T;Dienstleistungsbereiche;666,7
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;15;Sachsen-Anhalt;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-G-J;Handel, Verkehr, Lagerei, Gastgewerbe, Inf. u.Kom.;215,5
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;15;Sachsen-Anhalt;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-G-I;Handel, Verkehr und Lagerei, Gastgewerbe;201,4
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;15;Sachsen-Anhalt;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-G;Handel, Instandhaltung und Reparatur von Kfz;.
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;15;Sachsen-Anhalt;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-H;Verkehr und Lagerei;.
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;15;Sachsen-Anhalt;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-I;Gastgewerbe;.
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;15;Sachsen-Anhalt;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-J;Information und Kommunikation;14,1
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;15;Sachsen-Anhalt;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-K-N;Finanz-,Vers.-,UnternehmensDL,Grundst.-,Wohnungsw.;110,4
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;15;Sachsen-Anhalt;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-K;Erbringung von Finanz- und Versicherungsleistungen;15,3
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;15;Sachsen-Anhalt;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-L;Grundstücks- und Wohnungswesen;9,9
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;15;Sachsen-Anhalt;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-M-N;Unternehmensdienstleister;85,2
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;15;Sachsen-Anhalt;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-M;Freiberufliche, wiss. u. techn. Dienstleistungen;.
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;15;Sachsen-Anhalt;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);;Insgesamt;934,9
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;01;Schleswig-Holstein;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-A;Land- und Forstwirtschaft, Fischerei;14,2
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;01;Schleswig-Holstein;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-B-F;Produzierendes Gewerbe;249,3
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;01;Schleswig-Holstein;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-B-E;Produzierendes Gewerbe ohne Baugewerbe;182,9
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;01;Schleswig-Holstein;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-B;Bergbau und Gewinnung von Steinen und Erden;.
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;01;Schleswig-Holstein;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-C;Verarbeitendes Gewerbe;165,7
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;01;Schleswig-Holstein;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-D;Energieversorgung;.
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;01;Schleswig-Holstein;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-E;Wasserversorg.,Entsorg.,Beseitig.v.Umweltverschm.;.
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;01;Schleswig-Holstein;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-F;Baugewerbe;66,3
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;01;Schleswig-Holstein;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-G-T;Dienstleistungsbereiche;863,6
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;01;Schleswig-Holstein;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-G-J;Handel, Verkehr, Lagerei, Gastgewerbe, Inf. u.Kom.;321,1
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;01;Schleswig-Holstein;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-G-I;Handel, Verkehr und Lagerei, Gastgewerbe;292,3
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;01;Schleswig-Holstein;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-G;Handel, Instandhaltung und Reparatur von Kfz;.
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;01;Schleswig-Holstein;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-H;Verkehr und Lagerei;.
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;01;Schleswig-Holstein;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-I;Gastgewerbe;.
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;01;Schleswig-Holstein;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-J;Information und Kommunikation;28,8
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;01;Schleswig-Holstein;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-K-N;Finanz-,Vers.-,UnternehmensDL,Grundst.-,Wohnungsw.;137,5
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;01;Schleswig-Holstein;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-K;Erbringung von Finanz- und Versicherungsleistungen;30,1
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;01;Schleswig-Holstein;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-L;Grundstücks- und Wohnungswesen;15,5
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;01;Schleswig-Holstein;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-M-N;Unternehmensdienstleister;91,9
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;01;Schleswig-Holstein;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-M;Freiberufliche, wiss. u. techn. Dienstleistungen;.
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;01;Schleswig-Holstein;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);;Insgesamt;1127,0
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;16;Thüringen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-A;Land- und Forstwirtschaft, Fischerei;21,6
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;16;Thüringen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-B-F;Produzierendes Gewerbe;285,1
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;16;Thüringen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-B-E;Produzierendes Gewerbe ohne Baugewerbe;200,8
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;16;Thüringen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-B;Bergbau und Gewinnung von Steinen und Erden;.
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;16;Thüringen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-C;Verarbeitendes Gewerbe;183,5
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;16;Thüringen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-D;Energieversorgung;.
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;16;Thüringen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-E;Wasserversorg.,Entsorg.,Beseitig.v.Umweltverschm.;.
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;16;Thüringen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-F;Baugewerbe;84,3
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;16;Thüringen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-G-T;Dienstleistungsbereiche;625,3
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;16;Thüringen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-G-J;Handel, Verkehr, Lagerei, Gastgewerbe, Inf. u.Kom.;204,8
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;16;Thüringen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-G-I;Handel, Verkehr und Lagerei, Gastgewerbe;186,7
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;16;Thüringen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-G;Handel, Instandhaltung und Reparatur von Kfz;.
13311;Länderberechnung Erwerbstätige;JAHR;Jahr;2002;DLAND;Bundesländer;16;Thüringen;WZ08R1;WZ2008 (Abschnitte, Zusammenfassungen);WZ08-H;Verkehr und Lagerei;.
