Statistik_Code;Statistik_Label;Zeit_Code;Zeit_Label;Zeit;1_Merkmal_Code;1_Merkmal_Label;1_Auspraegung_Code;1_Auspraegung_Label;2_Merkmal_Code;2_Merkmal_Label;2_Auspraegung_Code;2_Auspraegung_Label;UNT002__Unternehmen_(EU)__Anzahl;PER005__Taetige_Personen__Anzahl;UMS002__Umsatz__Mill._EUR;INV018__Bruttoinvestitionen_in_Sachanlagen__Mill._EUR;BWS003__Bruttowertschoepfung_zu_Faktorkosten__Mill._EUR;BBU001__Bruttobetriebsueberschuss__Mill._EUR;PAW002__Personalaufwendungen__Mill._EUR;VST005__Bruttoloehne_und_-gehaelter__Mill._EUR;KOS026__Sozialversicherungskosten__Mill._EUR;KOS002__Kosten_fuer_Mieten_und_Pachten__Mill._EUR;PRO013__Produktionswert__Mill._EUR;KAU007__Waren-_und_Dienstleistungskaeufe__Mill._EUR;KAU008__Kaeufe_v.Waren_u.DL_z.Wiederverk._i.unveraend._Zust.__Mill._EUR;VRV001__Vorratsveraenderungen_bei_Waren_u._Dienstleistungen__Mill._EUR;AUFW05__Aufwendungen_fuer_Leiharbeitnehmer__Mill._EUR;LGE001__Lohn-_und_Gehaltsempfaenger__Anzahl;LGE002__Lohn-_und_Gehaltsempfaenger_in_Vollzeiteinheiten__Anzahl
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-563;Ausschank von Getränken;35454;249141;6472;175;2895;1392;1503;1216;288;-;6418;3483;111;-;21;205636;101682
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-581;Verlegen von Büchern usw., sonstiges Verlagswesen;6422;234888;29090;379;12219;4181;8038;6659;1380;-;24112;16620;5036;-;63;227264;145737
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-582;Verlegen von Software;1503;17155;2828;31;1390;280;1111;947;163;-;2204;1462;693;-;3;15506;14173
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-591;Film, TV-Programme, Verleih, Vertrieb, Kinos;9446;68998;9024;238;4025;1947;2078;1761;317;-;6860;5146;2354;-;12;58009;41141
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-592;Tonstudios, Musikverlag u.Ä.;2228;10549;3318;29;1635;1205;430;365;66;-;2515;1691;844;-;7;7895;6392
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-601;Hörfunkveranstalter;248;8898;911;43;704;112;592;421;171;-;703;1047;211;-;1;8757;7541
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-602;Fernsehveranstalter;183;42443;10461;262;6214;2591;3624;2749;874;-;5661;10516;4906;-;35;42323;38637
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-611;Leitungsgebundene Telekommunikation;600;129269;46105;5392;16286;7991;8295;6678;1617;-;36325;31125;11036;-;72;128468;122927
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-612;Drahtlose Telekommunikation;274;21593;18712;1768;8747;7335;1412;1196;217;-;13112;10180;5894;-;58;21293;19296
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-613;Satellitentelekommunikation;49;673;415;9;95;46;50;42;8;-;176;312;232;-;.;641;608
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-619;Sonstige Telekommunikation;2308;28846;12519;330;3418;1542;1876;1619;258;-;7009;9232;5617;-;.;26421;24524
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-620;Dienstleistungen der Informationstechnologie;93335;838435;146812;5653;68775;17933;50841;43020;7822;-;108606;77761;39365;-;636;736262;674951
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-631;Datenverarbeitung, Hosting u.Ä., Webportale;4343;81651;15487;668;7079;2888;4191;3492;699;-;12670;8258;2952;-;108;77219;70596
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-639;Sonstige Informationsdienstleistungen;9070;38745;3967;82;2136;905;1231;1035;197;-;3166;1799;807;-;19;28272;23622
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-641;Zentralbanken und Kreditinstitute;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-642;Beteiligungsgesellschaften;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-643;Treuhand- u.sonst. Fonds u.ä. Finanzinstitutionen;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-649;Sonstige Finanzierungsinstitutionen;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-651;Versicherungen;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-652;Rückversicherungen;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-653;Pensionskassen und Pensionsfonds;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-681;Kauf u.Verk. v.eig.Grundst.,Gebäuden und Wohnungen;7646;25130;11678;3366;4378;3622;757;644;113;-;9249;8150;3501;-;4;16177;12802
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-682;Verm.u.Verp. v.eig.Grundst.,Gebäuden und Wohnungen;98040;293653;84580;42293;52472;45558;6914;5614;1300;-;75913;32490;11357;-;57;177422;141223
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-683;Vermittl.u.Verw. v.Grundst., Gebäuden u. Wohnungen;61368;232015;28685;4807;15293;8878;6415;5408;1007;-;24061;12628;4545;-;41;164313;131652
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-691;Rechtsberatung;63541;306630;29330;332;21551;14156;7396;6099;1296;-;27926;7706;1571;-;27;218344;169818
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-692;Wirtschaftsprüfung und Steuerberatung, Buchführung;60130;446365;33407;629;23924;7976;15948;13314;2634;-;31716;9408;1836;-;46;370090;291368
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-701;Verwaltung u.Führung v.Unternehmen u.Betrieben;21577;214171;45250;2599;12036;-1153;13189;11041;2148;-;39164;31695;6190;-;157;191608;163153
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-702;Public-Relations- und Unternehmensberatung;86717;273005;37817;606;23329;10658;12671;11014;1657;-;31473;14145;6591;-;62;182544;157919
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-711;Architektur- und Ingenieurbüros;121286;660487;75412;1990;42585;16143;26442;22141;4301;-;64093;34236;13564;-;256;523114;455847
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-712;Technische,physikalische u. chemische Untersuchung;6944;119229;13045;533;8213;2099;6114;5052;1062;-;11340;4758;1782;-;49;111798;97031
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-721;Forschg.u.Entwicklg. in Natur-u.ä. Wissenschaften;6619;186707;20722;1952;13072;2167;10905;9066;1839;-;17146;11442;3367;-;158;180377;152168
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-722;Forschg.u.Entwicklg. in Geisteswissenschaften;1151;13642;646;20;573;47;526;433;93;-;624;269;36;-;0;12530;9262
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-731;Werbung;31590;218155;28077;514;9397;2886;6511;5513;998;-;16572;18465;11608;-;55;182271;131720
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-732;Markt- und Meinungsforschung;1438;20456;2596;43;982;31;951;807;143;-;1806;1570;771;-;3;18958;14896
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-741;Ateliers für Textil-,Schmuck-,Grafik- u.ä. Design;29580;57586;4503;101;2377;1404;973;818;156;-;3736;2150;824;-;5;24937;21240
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-742;Fotografie und Fotolabors;12934;27755;2145;92;1149;757;393;327;66;-;1974;969;178;-;1;14035;11605
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-743;Übersetzen und Dolmetschen;9888;16447;1210;13;681;461;220;184;36;-;966;517;245;-;1;6187;5120
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-749;Sonstige freiberufl.,wiss.u.techn.Tätigk. a.n.g.;35760;99105;15537;339;6120;2709;3410;2847;563;-;9087;9275;6450;-;30;62057;51219
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-750;Veterinärwesen;11070;57966;3694;126;2179;1227;951;760;191;-;3145;1514;565;-;1;45425;34517
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-771;Vermietung von Kraftwagen;5227;41621;30333;19119;15910;14284;1625;1343;282;-;19219;16685;13689;-;64;35823;28095
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-772;Vermietung von Gebrauchsgütern;4621;40682;5019;1040;2703;1614;1089;902;187;-;4114;2286;924;-;37;35307;27939
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-773;Vermiet.v.Maschinen,Geräten u.sonst.bewegl.Sachen;15230;75678;16049;6191;8947;6726;2221;1840;381;-;13583;6965;2490;-;63;57200;48461
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-774;Leasing n.finanz.immat. Vermög.gegenst.(oh.Copyr.);564;2778;4233;43;2853;2720;133;112;21;-;3242;1183;998;-;1;2201;1843
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-781;Vermittlung von Arbeitskräften;3807;47215;3082;28;1648;361;1287;1075;213;-;2246;1397;844;-;10;43303;36681
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-782;Befristete Überlassung von Arbeitskräften;4617;753640;29058;239;25218;2999;22219;18343;3876;-;27793;3706;1291;-;58;748447;683169
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-783;Sonstige Überlassung von Arbeitskräften;921;126271;4627;31;3845;366;3479;2859;620;-;4357;742;271;-;7;125202;109964
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-791;Reisebüros und Reiseveranstalter;11585;98470;32280;251;6780;3622;3158;2620;537;-;12109;25419;20271;-;23;86311;70527
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-799;Erbringung sonstiger Reservierungsdienstleistungen;1560;16815;2897;35;931;369;562;464;98;-;1621;1988;1299;-;5;15166;12066
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-801;Private Wach- und Sicherheitsdienste;4669;224294;7904;115;5827;754;5073;4204;869;-;6815;2026;1092;-;24;219378;163307
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-802;Sicherheitsdienste m.Überwachungs- u.Alarmsystemen;665;12955;790;19;484;140;345;288;57;-;656;295;134;-;2;12420;10553
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-803;Detekteien;902;5329;164;3;96;38;58;47;11;-;146;67;21;-;3;4389;2607
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-811;Hausmeisterdienste;31617;153759;8205;884;4977;2342;2635;2138;497;-;7091;3564;1568;-;52;122104;93042
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-812;Reinigung von Gebäuden, Straßen, Verkehrsmitteln;41470;1184454;33915;1168;23376;5237;18139;14807;3331;-;30587;10413;3579;-;269;1140996;617589
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-813;Garten-, Landschaftsbau, sonst.gärtn.Dienstleistg.;36615;211820;13626;970;7689;3295;4394;3530;864;-;11979;5984;1879;-;19;171443;148724
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-821;Sekretariats- und Schreibdienste, Copy-Shops;8848;21146;997;22;539;250;289;240;50;-;827;441;170;-;7;11943;9489
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-822;Call Center;950;98226;6043;124;3192;533;2659;2205;454;-;4664;2842;1377;-;134;97240;80425
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-823;Messe-, Ausstellungs- und Kongressveranstalter;7465;60806;8580;594;3321;1391;1930;1596;334;-;5827;5425;2999;-;49;52498;38930
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-829;Sonstige Dienstleistungen f.Untern. u.Privatpers.;39899;373931;40751;1253;18056;7437;10618;8843;1775;-;29032;22673;12103;-;303;332106;247490
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-851;Kindergärten und Vorschulen;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-852;Grundschulen;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-853;Weiterführende Schulen;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-854;Tertiärer u.post-sekundärer, nicht tert.Unterricht;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-855;Sonstiger Unterricht;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-856;Erbringung von Dienstleistungen für den Unterricht;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-861;Krankenhäuser;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-862;Arzt- und Zahnarztpraxen;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-869;Gesundheitswesen a.n.g.;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-871;Pflegeheime;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-872;Stationäre Einrichtungen z.psychosoz.Betreuung usw;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-873;Altenheime, Alten- und Behindertenwohnheime;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-879;Sonstige Heime (ohne Erholungs- und Ferienheime);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-881;Soziale Betreuung älterer Menschen und Behinderter;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-889;Sonstiges Sozialwesen (ohne Heime);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-900;Kreative,künstlerische u.unterhaltende Tätigkeiten;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-910;Bibliotheken, Archive, Museen, bot. u. zoo. Gärten;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-920;Spiel-, Wett- und Lotteriewesen;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-931;Erbringung von Dienstleistungen des Sports;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-932;Sonst. Dienstleistungen d.Unterhaltung u.Erholung;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-951;Reparatur von DV- und Telekommunikationsgeräten;1847;10078;999;17;370;70;300;249;51;-;716;620;288;-;8;8097;7440
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-952;Reparatur von Gebrauchsgütern;11842;36922;2248;60;1060;503;556;455;101;-;1805;1168;451;-;12;24335;18943
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-960;Sonstige überwiegend persönliche Dienstleistungen;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;;Insgesamt;2600925;31120840;6830401;285361;1857661;679156;1178505;966659;211846;-;4701556;4990023;2207646;-;34390;28392620;23486305
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-051;Steinkohlenbergbau;1;.;.;.;.;.;.;.;.;-;.;.;.;-;.;.;.
