statistics_code;statistics_label;time_code;time_label;time;1_variable_code;1_variable_label;1_variable_attribute_code;1_variable_attribute_label;value;value_unit;value_variable_code;value_variable_label;value_q
12211;Mikrozensus;SMONAT;Stichmonat;1992-05P1M;DLAND;Bundesländer;02;Hamburg;1674;1000;BEV020;Bevölkerung;e
12211;Mikrozensus;SMONAT;Stichmonat;1992-05P1M;DLAND;Bundesländer;02;Hamburg;61;1000;ERW003;Erwerbslose;e
12211;Mikrozensus;SMONAT;Stichmonat;1992-05P1M;DLAND;Bundesländer;02;Hamburg;789;1000;ERW002;Erwerbstätige;e
12211;Mikrozensus;SMONAT;Stichmonat;1994-04P1M;DLAND;Bundesländer;09;Bayern;5694;1000;ERW004;Nichterwerbspersonen;e
12211;Mikrozensus;SMONAT;Stichmonat;1994-04P1M;DLAND;Bundesländer;09;Bayern;6181;1000;ERW001;Erwerbspersonen;e
12211;Mikrozensus;SMONAT;Stichmonat;1994-04P1M;DLAND;Bundesländer;09;Bayern;11875;1000;BEV020;Bevölkerung;e
12211;Mikrozensus;SMONAT;Stichmonat;1994-04P1M;DLAND;Bundesländer;09;Bayern;410;1000;ERW003;Erwerbslose;e
12211;Mikrozensus;SMONAT;Stichmonat;1994-04P1M;DLAND;Bundesländer;09;Bayern;5771;1000;ERW002;Erwerbstätige;e
12211;Mikrozensus;SMONAT;Stichmonat;1993-04P1M;DLAND;Bundesländer;05;Nordrhein-Westfalen;9537;1000;ERW004;Nichterwerbspersonen;e
12211;Mikrozensus;SMONAT;Stichmonat;1993-04P1M;DLAND;Bundesländer;05;Nordrhein-Westfalen;8169;1000;ERW001;Erwerbspersonen;e
12211;Mikrozensus;SMONAT;Stichmonat;1993-04P1M;DLAND;Bundesländer;05;Nordrhein-Westfalen;17706;1000;BEV020;Bevölkerung;e
12211;Mikrozensus;SMONAT;Stichmonat;1993-04P1M;DLAND;Bundesländer;05;Nordrhein-Westfalen;653;1000;ERW003;Erwerbslose;e
12211;Mikrozensus;SMONAT;Stichmonat;1993-04P1M;DLAND;Bundesländer;05;Nordrhein-Westfalen;7516;1000;ERW002;Erwerbstätige;e
12211;Mikrozensus;SMONAT;Stichmonat;1999-04P1M;DLAND;Bundesländer;02;Hamburg;827;1000;ERW004;Nichterwerbspersonen;e
12211;Mikrozensus;SMONAT;Stichmonat;1999-04P1M;DLAND;Bundesländer;02;Hamburg;874;1000;ERW001;Erwerbspersonen;e
12211;Mikrozensus;SMONAT;Stichmonat;1999-04P1M;DLAND;Bundesländer;02;Hamburg;1701;1000;BEV020;Bevölkerung;e
12211;Mikrozensus;SMONAT;Stichmonat;1999-04P1M;DLAND;Bundesländer;02;Hamburg;84;1000;ERW003;Erwerbslose;e
12211;Mikrozensus;SMONAT;Stichmonat;1999-04P1M;DLAND;Bundesländer;02;Hamburg;790;1000;ERW002;Erwerbstätige;e
12211;Mikrozensus;SMONAT;Stichmonat;2002-04P1M;DLAND;Bundesländer;09;Bayern;6068;1000;ERW004;Nichterwerbspersonen;e
12211;Mikrozensus;SMONAT;Stichmonat;2002-04P1M;DLAND;Bundesländer;09;Bayern;6285;1000;ERW001;Erwerbspersonen;e
12211;Mikrozensus;SMONAT;Stichmonat;2002-04P1M;DLAND;Bundesländer;09;Bayern;12354;1000;BEV020;Bevölkerung;e
12211;Mikrozensus;SMONAT;Stichmonat;2002-04P1M;DLAND;Bundesländer;09;Bayern;364;1000;ERW003;Erwerbslose;e
12211;Mikrozensus;SMONAT;Stichmonat;2002-04P1M;DLAND;Bundesländer;09;Bayern;5921;1000;ERW002;Erwerbstätige;e
12211;Mikrozensus;SMONAT;Stichmonat;1997-04P1M;DLAND;Bundesländer;12;Brandenburg;1195;1000;ERW004;Nichterwerbspersonen;e
12211;Mikrozensus;SMONAT;Stichmonat;1997-04P1M;DLAND;Bundesländer;12;Brandenburg;1366;1000;ERW001;Erwerbspersonen;e
12211;Mikrozensus;SMONAT;Stichmonat;1997-04P1M;DLAND;Bundesländer;12;Brandenburg;2560;1000;BEV020;Bevölkerung;e
12211;Mikrozensus;SMONAT;Stichmonat;1997-04P1M;DLAND;Bundesländer;12;Brandenburg;250;1000;ERW003;Erwerbslose;e
12211;Mikrozensus;SMONAT;Stichmonat;1997-04P1M;DLAND;Bundesländer;12;Brandenburg;1115;1000;ERW002;Erwerbstätige;e
12211;Mikrozensus;SMONAT;Stichmonat;1991-04P1M;DLAND;Bundesländer;10;Saarland;593;1000;ERW004;Nichterwerbspersonen;e
12211;Mikrozensus;SMONAT;Stichmonat;1991-04P1M;DLAND;Bundesländer;10;Saarland;481;1000;ERW001;Erwerbspersonen;e
12211;Mikrozensus;SMONAT;Stichmonat;1991-04P1M;DLAND;Bundesländer;10;Saarland;1074;1000;BEV020;Bevölkerung;e
12211;Mikrozensus;SMONAT;Stichmonat;1991-04P1M;DLAND;Bundesländer;10;Saarland;33;1000;ERW003;Erwerbslose;e
12211;Mikrozensus;SMONAT;Stichmonat;1991-04P1M;DLAND;Bundesländer;10;Saarland;448;1000;ERW002;Erwerbstätige;e
12211;Mikrozensus;SMONAT;Stichmonat;1999-04P1M;DLAND;Bundesländer;15;Sachsen-Anhalt;1271;1000;ERW004;Nichterwerbspersonen;e
12211;Mikrozensus;SMONAT;Stichmonat;1999-04P1M;DLAND;Bundesländer;15;Sachsen-Anhalt;1397;1000;ERW001;Erwerbspersonen;e
12211;Mikrozensus;SMONAT;Stichmonat;1999-04P1M;DLAND;Bundesländer;15;Sachsen-Anhalt;2668;1000;BEV020;Bevölkerung;e
12211;Mikrozensus;SMONAT;Stichmonat;1999-04P1M;DLAND;Bundesländer;15;Sachsen-Anhalt;308;1000;ERW003;Erwerbslose;e
12211;Mikrozensus;SMONAT;Stichmonat;1999-04P1M;DLAND;Bundesländer;15;Sachsen-Anhalt;1089;1000;ERW002;Erwerbstätige;e
12211;Mikrozensus;SMONAT;Stichmonat;2000-05P1M;DLAND;Bundesländer;07;Rheinland-Pfalz;2092;1000;ERW004;Nichterwerbspersonen;e
12211;Mikrozensus;SMONAT;Stichmonat;2000-05P1M;DLAND;Bundesländer;07;Rheinland-Pfalz;1936;1000;ERW001;Erwerbspersonen;e
12211;Mikrozensus;SMONAT;Stichmonat;2000-05P1M;DLAND;Bundesländer;07;Rheinland-Pfalz;4028;1000;BEV020;Bevölkerung;e
12211;Mikrozensus;SMONAT;Stichmonat;2000-05P1M;DLAND;Bundesländer;07;Rheinland-Pfalz;127;1000;ERW003;Erwerbslose;e
12211;Mikrozensus;SMONAT;Stichmonat;2000-05P1M;DLAND;Bundesländer;07;Rheinland-Pfalz;1809;1000;ERW002;Erwerbstätige;e
12211;Mikrozensus;SMONAT;Stichmonat;2004-03P1M;DLAND;Bundesländer;08;Baden-Württemberg;5328;1000;ERW004;Nichterwerbspersonen;e
12211;Mikrozensus;SMONAT;Stichmonat;2004-03P1M;DLAND;Bundesländer;08;Baden-Württemberg;5366;1000;ERW001;Erwerbspersonen;e
12211;Mikrozensus;SMONAT;Stichmonat;2004-03P1M;DLAND;Bundesländer;08;Baden-Württemberg;10694;1000;BEV020;Bevölkerung;e
12211;Mikrozensus;SMONAT;Stichmonat;2004-03P1M;DLAND;Bundesländer;08;Baden-Württemberg;421;1000;ERW003;Erwerbslose;e
12211;Mikrozensus;SMONAT;Stichmonat;2004-03P1M;DLAND;Bundesländer;08;Baden-Württemberg;4945;1000;ERW002;Erwerbstätige;e
12211;Mikrozensus;SMONAT;Stichmonat;1999-04P1M;DLAND;Bundesländer;07;Rheinland-Pfalz;2116;1000;ERW004;Nichterwerbspersonen;e
12211;Mikrozensus;SMONAT;Stichmonat;1999-04P1M;DLAND;Bundesländer;07;Rheinland-Pfalz;1908;1000;ERW001;Erwerbspersonen;e
12211;Mikrozensus;SMONAT;Stichmonat;1999-04P1M;DLAND;Bundesländer;07;Rheinland-Pfalz;4024;1000;BEV020;Bevölkerung;e
12211;Mikrozensus;SMONAT;Stichmonat;1999-04P1M;DLAND;Bundesländer;07;Rheinland-Pfalz;133;1000;ERW003;Erwerbslose;e
12211;Mikrozensus;SMONAT;Stichmonat;1999-04P1M;DLAND;Bundesländer;07;Rheinland-Pfalz;1775;1000;ERW002;Erwerbstätige;e
12211;Mikrozensus;SMONAT;Stichmonat;1998-04P1M;DLAND;Bundesländer;03;Niedersachsen;4163;1000;ERW004;Nichterwerbspersonen;e
12211;Mikrozensus;SMONAT;Stichmonat;1998-04P1M;DLAND;Bundesländer;03;Niedersachsen;3683;1000;ERW001;Erwerbspersonen;e
12211;Mikrozensus;SMONAT;Stichmonat;1998-04P1M;DLAND;Bundesländer;03;Niedersachsen;7847;1000;BEV020;Bevölkerung;e
12211;Mikrozensus;SMONAT;Stichmonat;1998-04P1M;DLAND;Bundesländer;03;Niedersachsen;314;1000;ERW003;Erwerbslose;e
12211;Mikrozensus;SMONAT;Stichmonat;1998-04P1M;DLAND;Bundesländer;03;Niedersachsen;3369;1000;ERW002;Erwerbstätige;e
12211;Mikrozensus;SMONAT;Stichmonat;1994-04P1M;DLAND;Bundesländer;04;Bremen;355;1000;ERW004;Nichterwerbspersonen;e
12211;Mikrozensus;SMONAT;Stichmonat;1994-04P1M;DLAND;Bundesländer;04;Bremen;327;1000;ERW001;Erwerbspersonen;e
12211;Mikrozensus;SMONAT;Stichmonat;1994-04P1M;DLAND;Bundesländer;04;Bremen;682;1000;BEV020;Bevölkerung;e
12211;Mikrozensus;SMONAT;Stichmonat;1994-04P1M;DLAND;Bundesländer;04;Bremen;41;1000;ERW003;Erwerbslose;e
12211;Mikrozensus;SMONAT;Stichmonat;1994-04P1M;DLAND;Bundesländer;04;Bremen;286;1000;ERW002;Erwerbstätige;e
12211;Mikrozensus;SMONAT;Stichmonat;2000-05P1M;DLAND;Bundesländer;02;Hamburg;827;1000;ERW004;Nichterwerbspersonen;e
12211;Mikrozensus;SMONAT;Stichmonat;2000-05P1M;DLAND;Bundesländer;02;Hamburg;879;1000;ERW001;Erwerbspersonen;e
12211;Mikrozensus;SMONAT;Stichmonat;2000-05P1M;DLAND;Bundesländer;02;Hamburg;1706;1000;BEV020;Bevölkerung;e
12211;Mikrozensus;SMONAT;Stichmonat;2000-05P1M;DLAND;Bundesländer;02;Hamburg;80;1000;ERW003;Erwerbslose;e
12211;Mikrozensus;SMONAT;Stichmonat;2000-05P1M;DLAND;Bundesländer;02;Hamburg;799;1000;ERW002;Erwerbstätige;e
12211;Mikrozensus;SMONAT;Stichmonat;1998-04P1M;DLAND;Bundesländer;11;Berlin;1617;1000;ERW004;Nichterwerbspersonen;e
12211;Mikrozensus;SMONAT;Stichmonat;1998-04P1M;DLAND;Bundesländer;11;Berlin;1801;1000;ERW001;Erwerbspersonen;e
12211;Mikrozensus;SMONAT;Stichmonat;1998-04P1M;DLAND;Bundesländer;11;Berlin;3418;1000;BEV020;Bevölkerung;e
12211;Mikrozensus;SMONAT;Stichmonat;1998-04P1M;DLAND;Bundesländer;11;Berlin;324;1000;ERW003;Erwerbslose;e
12211;Mikrozensus;SMONAT;Stichmonat;1998-04P1M;DLAND;Bundesländer;11;Berlin;1477;1000;ERW002;Erwerbstätige;e
12211;Mikrozensus;SMONAT;Stichmonat;1998-04P1M;DLAND;Bundesländer;16;Thüringen;1151;1000;ERW004;Nichterwerbspersonen;e
12211;Mikrozensus;SMONAT;Stichmonat;1998-04P1M;DLAND;Bundesländer;16;Thüringen;1322;1000;ERW001;Erwerbspersonen;e
12211;Mikrozensus;SMONAT;Stichmonat;1998-04P1M;DLAND;Bundesländer;16;Thüringen;2473;1000;BEV020;Bevölkerung;e
12211;Mikrozensus;SMONAT;Stichmonat;1998-04P1M;DLAND;Bundesländer;16;Thüringen;250;1000;ERW003;Erwerbslose;e
12211;Mikrozensus;SMONAT;Stichmonat;1998-04P1M;DLAND;Bundesländer;16;Thüringen;1072;1000;ERW002;Erwerbstätige;e
12211;Mikrozensus;SMONAT;Stichmonat;2001-04P1M;DLAND;Bundesländer;05;Nordrhein-Westfalen;9710;1000;ERW004;Nichterwerbspersonen;e
12211;Mikrozensus;SMONAT;Stichmonat;2001-04P1M;DLAND;Bundesländer;05;Nordrhein-Westfalen;8303;1000;ERW001;Erwerbspersonen;e
12211;Mikrozensus;SMONAT;Stichmonat;2001-04P1M;DLAND;Bundesländer;05;Nordrhein-Westfalen;18013;1000;BEV020;Bevölkerung;e
12211;Mikrozensus;SMONAT;Stichmonat;2001-04P1M;DLAND;Bundesländer;05;Nordrhein-Westfalen;617;1000;ERW003;Erwerbslose;e
12211;Mikrozensus;SMONAT;Stichmonat;2001-04P1M;DLAND;Bundesländer;05;Nordrhein-Westfalen;7686;1000;ERW002;Erwerbstätige;e
12211;Mikrozensus;SMONAT;Stichmonat;2004-03P1M;DLAND;Bundesländer;03;Niedersachsen;4268;1000;ERW004;Nichterwerbspersonen;e
12211;Mikrozensus;SMONAT;Stichmonat;2004-03P1M;DLAND;Bundesländer;03;Niedersachsen;3723;1000;ERW001;Erwerbspersonen;e
12211;Mikrozensus;SMONAT;Stichmonat;2004-03P1M;DLAND;Bundesländer;03;Niedersachsen;7991;1000;BEV020;Bevölkerung;e
12211;Mikrozensus;SMONAT;Stichmonat;2004-03P1M;DLAND;Bundesländer;03;Niedersachsen;397;1000;ERW003;Erwerbslose;e
12211;Mikrozensus;SMONAT;Stichmonat;2004-03P1M;DLAND;Bundesländer;03;Niedersachsen;3325;1000;ERW002;Erwerbstätige;e
12211;Mikrozensus;SMONAT;Stichmonat;1999-04P1M;DLAND;Bundesländer;04;Bremen;350;1000;ERW004;Nichterwerbspersonen;e
12211;Mikrozensus;SMONAT;Stichmonat;1999-04P1M;DLAND;Bundesländer;04;Bremen;316;1000;ERW001;Erwerbspersonen;e
12211;Mikrozensus;SMONAT;Stichmonat;1999-04P1M;DLAND;Bundesländer;04;Bremen;667;1000;BEV020;Bevölkerung;e
12211;Mikrozensus;SMONAT;Stichmonat;1999-04P1M;DLAND;Bundesländer;04;Bremen;40;1000;ERW003;Erwerbslose;e
12211;Mikrozensus;SMONAT;Stichmonat;1999-04P1M;DLAND;Bundesländer;04;Bremen;276;1000;ERW002;Erwerbstätige;e
12211;Mikrozensus;SMONAT;Stichmonat;1997-04P1M;DLAND;Bundesländer;10;Saarland;622;1000;ERW004;Nichterwerbspersonen;e
12211;Mikrozensus;SMONAT;Stichmonat;1997-04P1M;DLAND;Bundesländer;10;Saarland;462;1000;ERW001;Erwerbspersonen;e
12211;Mikrozensus;SMONAT;Stichmonat;1997-04P1M;DLAND;Bundesländer;10;Saarland;1083;1000;BEV020;Bevölkerung;e
12211;Mikrozensus;SMONAT;Stichmonat;1997-04P1M;DLAND;Bundesländer;10;Saarland;48;1000;ERW003;Erwerbslose;e
12211;Mikrozensus;SMONAT;Stichmonat;1997-04P1M;DLAND;Bundesländer;10;Saarland;414;1000;ERW002;Erwerbstätige;e
12211;Mikrozensus;SMONAT;Stichmonat;2000-05P1M;DLAND;Bundesländer;05;Nordrhein-Westfalen;9765;1000;ERW004;Nichterwerbspersonen;e
12211;Mikrozensus;SMONAT;Stichmonat;2000-05P1M;DLAND;Bundesländer;05;Nordrhein-Westfalen;8224;1000;ERW001;Erwerbspersonen;e
12211;Mikrozensus;SMONAT;Stichmonat;2000-05P1M;DLAND;Bundesländer;05;Nordrhein-Westfalen;17989;1000;BEV020;Bevölkerung;e
12211;Mikrozensus;SMONAT;Stichmonat;2000-05P1M;DLAND;Bundesländer;05;Nordrhein-Westfalen;618;1000;ERW003;Erwerbslose;e
12211;Mikrozensus;SMONAT;Stichmonat;2000-05P1M;DLAND;Bundesländer;05;Nordrhein-Westfalen;7605;1000;ERW002;Erwerbstätige;e
12211;Mikrozensus;SMONAT;Stichmonat;1994-04P1M;DLAND;Bundesländer;06;Hessen;3025;1000;ERW004;Nichterwerbspersonen;e
12211;Mikrozensus;SMONAT;Stichmonat;1994-04P1M;DLAND;Bundesländer;06;Hessen;2942;1000;ERW001;Erwerbspersonen;e
12211;Mikrozensus;SMONAT;Stichmonat;1994-04P1M;DLAND;Bundesländer;06;Hessen;5968;1000;BEV020;Bevölkerung;e
12211;Mikrozensus;SMONAT;Stichmonat;1994-04P1M;DLAND;Bundesländer;06;Hessen;246;1000;ERW003;Erwerbslose;e
12211;Mikrozensus;SMONAT;Stichmonat;1994-04P1M;DLAND;Bundesländer;06;Hessen;2696;1000;ERW002;Erwerbstätige;e
12211;Mikrozensus;SMONAT;Stichmonat;1999-04P1M;DLAND;Bundesländer;13;Mecklenburg-Vorpommern;844;1000;ERW004;Nichterwerbspersonen;e
12211;Mikrozensus;SMONAT;Stichmonat;1999-04P1M;DLAND;Bundesländer;13;Mecklenburg-Vorpommern;952;1000;ERW001;Erwerbspersonen;e
12211;Mikrozensus;SMONAT;Stichmonat;1999-04P1M;DLAND;Bundesländer;13;Mecklenburg-Vorpommern;1796;1000;BEV020;Bevölkerung;e
12211;Mikrozensus;SMONAT;Stichmonat;1999-04P1M;DLAND;Bundesländer;13;Mecklenburg-Vorpommern;184;1000;ERW003;Erwerbslose;e
12211;Mikrozensus;SMONAT;Stichmonat;1999-04P1M;DLAND;Bundesländer;13;Mecklenburg-Vorpommern;768;1000;ERW002;Erwerbstätige;e
12211;Mikrozensus;SMONAT;Stichmonat;1993-04P1M;DLAND;Bundesländer;02;Hamburg;842;1000;ERW004;Nichterwerbspersonen;e
12211;Mikrozensus;SMONAT;Stichmonat;1993-04P1M;DLAND;Bundesländer;02;Hamburg;856;1000;ERW001;Erwerbspersonen;e
12211;Mikrozensus;SMONAT;Stichmonat;1993-04P1M;DLAND;Bundesländer;02;Hamburg;1697;1000;BEV020;Bevölkerung;e
12211;Mikrozensus;SMONAT;Stichmonat;1993-04P1M;DLAND;Bundesländer;02;Hamburg;72;1000;ERW003;Erwerbslose;e
12211;Mikrozensus;SMONAT;Stichmonat;1993-04P1M;DLAND;Bundesländer;02;Hamburg;784;1000;ERW002;Erwerbstätige;e
12211;Mikrozensus;SMONAT;Stichmonat;1998-04P1M;DLAND;Bundesländer;05;Nordrhein-Westfalen;9819;1000;ERW004;Nichterwerbspersonen;e
12211;Mikrozensus;SMONAT;Stichmonat;1998-04P1M;DLAND;Bundesländer;05;Nordrhein-Westfalen;8150;1000;ERW001;Erwerbspersonen;e
12211;Mikrozensus;SMONAT;Stichmonat;1998-04P1M;DLAND;Bundesländer;05;Nordrhein-Westfalen;17969;1000;BEV020;Bevölkerung;e
12211;Mikrozensus;SMONAT;Stichmonat;1998-04P1M;DLAND;Bundesländer;05;Nordrhein-Westfalen;745;1000;ERW003;Erwerbslose;e
12211;Mikrozensus;SMONAT;Stichmonat;1998-04P1M;DLAND;Bundesländer;05;Nordrhein-Westfalen;7405;1000;ERW002;Erwerbstätige;e
12211;Mikrozensus;SMONAT;Stichmonat;2001-04P1M;DLAND;Bundesländer;16;Thüringen;1144;1000;ERW004;Nichterwerbspersonen;e
12211;Mikrozensus;SMONAT;Stichmonat;2001-04P1M;DLAND;Bundesländer;16;Thüringen;1282;1000;ERW001;Erwerbspersonen;e
12211;Mikrozensus;SMONAT;Stichmonat;2001-04P1M;DLAND;Bundesländer;16;Thüringen;2426;1000;BEV020;Bevölkerung;e
12211;Mikrozensus;SMONAT;Stichmonat;2001-04P1M;DLAND;Bundesländer;16;Thüringen;202;1000;ERW003;Erwerbslose;e
12211;Mikrozensus;SMONAT;Stichmonat;2001-04P1M;DLAND;Bundesländer;16;Thüringen;1079;1000;ERW002;Erwerbstätige;e
12211;Mikrozensus;SMONAT;Stichmonat;2001-04P1M;DLAND;Bundesländer;07;Rheinland-Pfalz;2111;1000;ERW004;Nichterwerbspersonen;e
12211;Mikrozensus;SMONAT;Stichmonat;2001-04P1M;DLAND;Bundesländer;07;Rheinland-Pfalz;1926;1000;ERW001;Erwerbspersonen;e
12211;Mikrozensus;SMONAT;Stichmonat;2001-04P1M;DLAND;Bundesländer;07;Rheinland-Pfalz;4037;1000;BEV020;Bevölkerung;e
12211;Mikrozensus;SMONAT;Stichmonat;2001-04P1M;DLAND;Bundesländer;07;Rheinland-Pfalz;122;1000;ERW003;Erwerbslose;e
12211;Mikrozensus;SMONAT;Stichmonat;2001-04P1M;DLAND;Bundesländer;07;Rheinland-Pfalz;1803;1000;ERW002;Erwerbstätige;e
12211;Mikrozensus;SMONAT;Stichmonat;1993-04P1M;DLAND;Bundesländer;16;Thüringen;1223;1000;ERW004;Nichterwerbspersonen;e
12211;Mikrozensus;SMONAT;Stichmonat;1993-04P1M;DLAND;Bundesländer;16;Thüringen;1316;1000;ERW001;Erwerbspersonen;e
12211;Mikrozensus;SMONAT;Stichmonat;1993-04P1M;DLAND;Bundesländer;16;Thüringen;2539;1000;BEV020;Bevölkerung;e
12211;Mikrozensus;SMONAT;Stichmonat;1993-04P1M;DLAND;Bundesländer;16;Thüringen;255;1000;ERW003;Erwerbslose;e
12211;Mikrozensus;SMONAT;Stichmonat;1993-04P1M;DLAND;Bundesländer;16;Thüringen;1062;1000;ERW002;Erwerbstätige;e
12211;Mikrozensus;SMONAT;Stichmonat;1998-04P1M;DLAND;Bundesländer;14;Sachsen;2156;1000;ERW004;Nichterwerbspersonen;e
12211;Mikrozensus;SMONAT;Stichmonat;1998-04P1M;DLAND;Bundesländer;14;Sachsen;2356;1000;ERW001;Erwerbspersonen;e
12211;Mikrozensus;SMONAT;Stichmonat;1998-04P1M;DLAND;Bundesländer;14;Sachsen;4512;1000;BEV020;Bevölkerung;e
12211;Mikrozensus;SMONAT;Stichmonat;1998-04P1M;DLAND;Bundesländer;14;Sachsen;469;1000;ERW003;Erwerbslose;e
12211;Mikrozensus;SMONAT;Stichmonat;1998-04P1M;DLAND;Bundesländer;14;Sachsen;1887;1000;ERW002;Erwerbstätige;e
12211;Mikrozensus;SMONAT;Stichmonat;1993-04P1M;DLAND;Bundesländer;07;Rheinland-Pfalz;2035;1000;ERW004;Nichterwerbspersonen;e
12211;Mikrozensus;SMONAT;Stichmonat;1993-04P1M;DLAND;Bundesländer;07;Rheinland-Pfalz;1860;1000;ERW001;Erwerbspersonen;e
12211;Mikrozensus;SMONAT;Stichmonat;1993-04P1M;DLAND;Bundesländer;07;Rheinland-Pfalz;3895;1000;BEV020;Bevölkerung;e
12211;Mikrozensus;SMONAT;Stichmonat;1993-04P1M;DLAND;Bundesländer;07;Rheinland-Pfalz;122;1000;ERW003;Erwerbslose;e
12211;Mikrozensus;SMONAT;Stichmonat;1993-04P1M;DLAND;Bundesländer;07;Rheinland-Pfalz;1738;1000;ERW002;Erwerbstätige;e
12211;Mikrozensus;SMONAT;Stichmonat;1999-04P1M;DLAND;Bundesländer;09;Bayern;5866;1000;ERW004;Nichterwerbspersonen;e
12211;Mikrozensus;SMONAT;Stichmonat;1999-04P1M;DLAND;Bundesländer;09;Bayern;6232;1000;ERW001;Erwerbspersonen;e
12211;Mikrozensus;SMONAT;Stichmonat;1999-04P1M;DLAND;Bundesländer;09;Bayern;12098;1000;BEV020;Bevölkerung;e
12211;Mikrozensus;SMONAT;Stichmonat;1999-04P1M;DLAND;Bundesländer;09;Bayern;393;1000;ERW003;Erwerbslose;e
12211;Mikrozensus;SMONAT;Stichmonat;1999-04P1M;DLAND;Bundesländer;09;Bayern;5839;1000;ERW002;Erwerbstätige;e
12211;Mikrozensus;SMONAT;Stichmonat;1994-04P1M;DLAND;Bundesländer;15;Sachsen-Anhalt;1340;1000;ERW004;Nichterwerbspersonen;e
12211;Mikrozensus;SMONAT;Stichmonat;1994-04P1M;DLAND;Bundesländer;15;Sachsen-Anhalt;1433;1000;ERW001;Erwerbspersonen;e
12211;Mikrozensus;SMONAT;Stichmonat;1994-04P1M;DLAND;Bundesländer;15;Sachsen-Anhalt;2772;1000;BEV020;Bevölkerung;e
12211;Mikrozensus;SMONAT;Stichmonat;1994-04P1M;DLAND;Bundesländer;15;Sachsen-Anhalt;266;1000;ERW003;Erwerbslose;e
12211;Mikrozensus;SMONAT;Stichmonat;1994-04P1M;DLAND;Bundesländer;15;Sachsen-Anhalt;1167;1000;ERW002;Erwerbstätige;e
12211;Mikrozensus;SMONAT;Stichmonat;2000-05P1M;DLAND;Bundesländer;16;Thüringen;1147;1000;ERW004;Nichterwerbspersonen;e
12211;Mikrozensus;SMONAT;Stichmonat;2000-05P1M;DLAND;Bundesländer;16;Thüringen;1298;1000;ERW001;Erwerbspersonen;e
12211;Mikrozensus;SMONAT;Stichmonat;2000-05P1M;DLAND;Bundesländer;16;Thüringen;2445;1000;BEV020;Bevölkerung;e
12211;Mikrozensus;SMONAT;Stichmonat;2000-05P1M;DLAND;Bundesländer;16;Thüringen;202;1000;ERW003;Erwerbslose;e
12211;Mikrozensus;SMONAT;Stichmonat;2000-05P1M;DLAND;Bundesländer;16;Thüringen;1095;1000;ERW002;Erwerbstätige;e
12211;Mikrozensus;SMONAT;Stichmonat;1996-04P1M;DLAND;Bundesländer;02;Hamburg;849;1000;ERW004;Nichterwerbspersonen;e
12211;Mikrozensus;SMONAT;Stichmonat;1996-04P1M;DLAND;Bundesländer;02;Hamburg;859;1000;ERW001;Erwerbspersonen;e
12211;Mikrozensus;SMONAT;Stichmonat;1996-04P1M;DLAND;Bundesländer;02;Hamburg;1708;1000;BEV020;Bevölkerung;e
12211;Mikrozensus;SMONAT;Stichmonat;1996-04P1M;DLAND;Bundesländer;02;Hamburg;90;1000;ERW003;Erwerbslose;e
12211;Mikrozensus;SMONAT;Stichmonat;1996-04P1M;DLAND;Bundesländer;02;Hamburg;769;1000;ERW002;Erwerbstätige;e
12211;Mikrozensus;SMONAT;Stichmonat;1992-05P1M;DLAND;Bundesländer;16;Thüringen;1221;1000;ERW004;Nichterwerbspersonen;e
12211;Mikrozensus;SMONAT;Stichmonat;1992-05P1M;DLAND;Bundesländer;16;Thüringen;1333;1000;ERW001;Erwerbspersonen;e
12211;Mikrozensus;SMONAT;Stichmonat;1992-05P1M;DLAND;Bundesländer;16;Thüringen;2554;1000;BEV020;Bevölkerung;e
12211;Mikrozensus;SMONAT;Stichmonat;1992-05P1M;DLAND;Bundesländer;16;Thüringen;241;1000;ERW003;Erwerbslose;e
12211;Mikrozensus;SMONAT;Stichmonat;1992-05P1M;DLAND;Bundesländer;16;Thüringen;1093;1000;ERW002;Erwerbstätige;e
12211;Mikrozensus;SMONAT;Stichmonat;1993-04P1M;DLAND;Bundesländer;11;Berlin;1597;1000;ERW004;Nichterwerbspersonen;e
12211;Mikrozensus;SMONAT;Stichmonat;1993-04P1M;DLAND;Bundesländer;11;Berlin;1872;1000;ERW001;Erwerbspersonen;e
12211;Mikrozensus;SMONAT;Stichmonat;1993-04P1M;DLAND;Bundesländer;11;Berlin;3470;1000;BEV020;Bevölkerung;e
12211;Mikrozensus;SMONAT;Stichmonat;1993-04P1M;DLAND;Bundesländer;11;Berlin;262;1000;ERW003;Erwerbslose;e
12211;Mikrozensus;SMONAT;Stichmonat;1993-04P1M;DLAND;Bundesländer;11;Berlin;1610;1000;ERW002;Erwerbstätige;e
12211;Mikrozensus;SMONAT;Stichmonat;2001-04P1M;DLAND;Bundesländer;11;Berlin;1604;1000;ERW004;Nichterwerbspersonen;e
12211;Mikrozensus;SMONAT;Stichmonat;2001-04P1M;DLAND;Bundesländer;11;Berlin;1780;1000;ERW001;Erwerbspersonen;e
12211;Mikrozensus;SMONAT;Stichmonat;2001-04P1M;DLAND;Bundesländer;11;Berlin;3384;1000;BEV020;Bevölkerung;e
12211;Mikrozensus;SMONAT;Stichmonat;2001-04P1M;DLAND;Bundesländer;11;Berlin;309;1000;ERW003;Erwerbslose;e
12211;Mikrozensus;SMONAT;Stichmonat;2001-04P1M;DLAND;Bundesländer;11;Berlin;1472;1000;ERW002;Erwerbstätige;e
